Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
172.16.0.1-192.168.10.50-54146-80-6,172.16.0.1,54146,192.168.10.50,80,6,5/7/2017 9:54,117014816,2,2,16,0.0,8,8,8.0,0.0,0,0,0.0,0.0,0.136734822,0.034183705,39000000.0,67600000.0,117000000.0,27.0,117000000.0,117000000.0,0.0,117000000.0,117000000.0,117000000.0,117000000.0,0.0,117000000.0,117000000.0,1,0,0,0,64,64,0.017091853,0.017091853,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,27.0,0.0,27.0,27.0,117000000.0,0.0,117000000.0,117000000.0,DoS slowloris
172.16.0.1-192.168.10.50-54178-80-6,172.16.0.1,54178,192.168.10.50,80,6,5/7/2017 9:54,117014809,2,2,16,0.0,8,8,8.0,0.0,0,0,0.0,0.0,0.13673483,0.034183707,39000000.0,67600000.0,117000000.0,70.0,117000000.0,117000000.0,0.0,117000000.0,117000000.0,117000000.0,117000000.0,0.0,117000000.0,117000000.0,1,0,0,0,64,64,0.017091854,0.017091854,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,70.0,0.0,70.0,70.0,117000000.0,0.0,117000000.0,117000000.0,DoS slowloris
172.16.0.1-192.168.10.50-54140-80-6,172.16.0.1,54140,192.168.10.50,80,6,5/7/2017 9:54,117014870,2,2,16,0.0,8,8,8.0,0.0,0,0,0.0,0.0,0.136734759,0.03418369,39000000.0,67600000.0,117000000.0,78.0,117000000.0,117000000.0,0.0,117000000.0,117000000.0,117000000.0,117000000.0,0.0,117000000.0,117000000.0,1,0,0,0,64,64,0.017091845,0.017091845,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,78.0,0.0,78.0,78.0,117000000.0,0.0,117000000.0,117000000.0,DoS slowloris
172.16.0.1-192.168.10.50-54182-80-6,172.16.0.1,54182,192.168.10.50,80,6,5/7/2017 9:54,117014805,2,2,16,0.0,8,8,8.0,0.0,0,0,0.0,0.0,0.136734835,0.034183709,39000000.0,67600000.0,117000000.0,70.0,117000000.0,117000000.0,0.0,117000000.0,117000000.0,117000000.0,117000000.0,0.0,117000000.0,117000000.0,1,0,0,0,64,64,0.017091854,0.017091854,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,70.0,0.0,70.0,70.0,117000000.0,0.0,117000000.0,117000000.0,DoS slowloris
172.16.0.1-192.168.10.50-54186-80-6,172.16.0.1,54186,192.168.10.50,80,6,5/7/2017 9:54,117014816,2,2,16,0.0,8,8,8.0,0.0,0,0,0.0,0.0,0.136734822,0.034183705,39000000.0,67600000.0,117000000.0,80.0,117000000.0,117000000.0,0.0,117000000.0,117000000.0,117000000.0,117000000.0,0.0,117000000.0,117000000.0,1,0,0,0,64,64,0.017091853,0.017091853,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,80.0,0.0,80.0,80.0,117000000.0,0.0,117000000.0,117000000.0,DoS slowloris
172.16.0.1-192.168.10.50-54188-80-6,172.16.0.1,54188,192.168.10.50,80,6,5/7/2017 9:54,117014830,2,2,16,0.0,8,8,8.0,0.0,0,0,0.0,0.0,0.136734805,0.034183701,39000000.0,67600000.0,117000000.0,92.0,117000000.0,117000000.0,0.0,117000000.0,117000000.0,117000000.0,117000000.0,0.0,117000000.0,117000000.0,1,0,0,0,64,64,0.017091851,0.017091851,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,95.0,0.0,95.0,95.0,117000000.0,0.0,117000000.0,117000000.0,DoS slowloris
172.16.0.1-192.168.10.50-54190-80-6,172.16.0.1,54190,192.168.10.50,80,6,5/7/2017 9:54,117014781,2,2,16,0.0,8,8,8.0,0.0,0,0,0.0,0.0,0.136734863,0.034183716,39000000.0,67600000.0,117000000.0,22.0,117000000.0,117000000.0,0.0,117000000.0,117000000.0,117000000.0,117000000.0,0.0,117000000.0,117000000.0,1,0,0,0,64,64,0.017091858,0.017091858,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,60.0,0.0,60.0,60.0,117000000.0,0.0,117000000.0,117000000.0,DoS slowloris
172.16.0.1-192.168.10.50-54192-80-6,172.16.0.1,54192,192.168.10.50,80,6,5/7/2017 9:54,117014813,2,2,16,0.0,8,8,8.0,0.0,0,0,0.0,0.0,0.136734825,0.034183706,39000000.0,67600000.0,117000000.0,76.0,117000000.0,117000000.0,0.0,117000000.0,117000000.0,117000000.0,117000000.0,0.0,117000000.0,117000000.0,1,0,0,0,64,64,0.017091853,0.017091853,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,91.0,0.0,91.0,91.0,117000000.0,0.0,117000000.0,117000000.0,DoS slowloris
172.16.0.1-192.168.10.50-54194-80-6,172.16.0.1,54194,192.168.10.50,80,6,5/7/2017 9:54,117014736,2,2,16,0.0,8,8,8.0,0.0,0,0,0.0,0.0,0.136734915,0.034183729,39000000.0,67600000.0,117000000.0,36.0,117000000.0,117000000.0,0.0,117000000.0,117000000.0,117000000.0,117000000.0,0.0,117000000.0,117000000.0,1,0,0,0,64,64,0.017091864,0.017091864,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,47.0,0.0,47.0,47.0,117000000.0,0.0,117000000.0,117000000.0,DoS slowloris
172.16.0.1-192.168.10.50-54196-80-6,172.16.0.1,54196,192.168.10.50,80,6,5/7/2017 9:54,117014720,2,2,16,0.0,8,8,8.0,0.0,0,0,0.0,0.0,0.136734934,0.034183733,39000000.0,67600000.0,117000000.0,82.0,117000000.0,117000000.0,0.0,117000000.0,117000000.0,117000000.0,117000000.0,0.0,117000000.0,117000000.0,1,0,0,0,64,64,0.017091867,0.017091867,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,82.0,0.0,82.0,82.0,117000000.0,0.0,117000000.0,117000000.0,DoS slowloris
172.16.0.1-192.168.10.50-54198-80-6,172.16.0.1,54198,192.168.10.50,80,6,5/7/2017 9:54,117014693,2,2,16,0.0,8,8,8.0,0.0,0,0,0.0,0.0,0.136734965,0.034183741,39000000.0,67600000.0,117000000.0,59.0,117000000.0,117000000.0,0.0,117000000.0,117000000.0,117000000.0,117000000.0,0.0,117000000.0,117000000.0,1,0,0,0,64,64,0.017091871,0.017091871,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,59.0,0.0,59.0,59.0,117000000.0,0.0,117000000.0,117000000.0,DoS slowloris
172.16.0.1-192.168.10.50-54200-80-6,172.16.0.1,54200,192.168.10.50,80,6,5/7/2017 9:54,117014688,2,2,16,0.0,8,8,8.0,0.0,0,0,0.0,0.0,0.136734971,0.034183743,39000000.0,67600000.0,117000000.0,48.0,117000000.0,117000000.0,0.0,117000000.0,117000000.0,117000000.0,117000000.0,0.0,117000000.0,117000000.0,1,0,0,0,64,64,0.017091871,0.017091871,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,50.0,0.0,50.0,50.0,117000000.0,0.0,117000000.0,117000000.0,DoS slowloris
172.16.0.1-192.168.10.50-54204-80-6,172.16.0.1,54204,192.168.10.50,80,6,5/7/2017 9:54,117014675,2,2,16,0.0,8,8,8.0,0.0,0,0,0.0,0.0,0.136734986,0.034183747,39000000.0,67600000.0,117000000.0,43.0,117000000.0,117000000.0,0.0,117000000.0,117000000.0,117000000.0,117000000.0,0.0,117000000.0,117000000.0,1,0,0,0,64,64,0.017091873,0.017091873,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,43.0,0.0,43.0,43.0,117000000.0,0.0,117000000.0,117000000.0,DoS slowloris
172.16.0.1-192.168.10.50-54216-80-6,172.16.0.1,54216,192.168.10.50,80,6,5/7/2017 9:54,117014643,2,2,16,0.0,8,8,8.0,0.0,0,0,0.0,0.0,0.136735024,0.034183756,39000000.0,67600000.0,117000000.0,64.0,117000000.0,117000000.0,0.0,117000000.0,117000000.0,117000000.0,117000000.0,0.0,117000000.0,117000000.0,1,0,0,0,64,64,0.017091878,0.017091878,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,64.0,0.0,64.0,64.0,117000000.0,0.0,117000000.0,117000000.0,DoS slowloris
172.16.0.1-192.168.10.50-54208-80-6,172.16.0.1,54208,192.168.10.50,80,6,5/7/2017 9:54,117014644,2,2,16,0.0,8,8,8.0,0.0,0,0,0.0,0.0,0.136735023,0.034183756,39000000.0,67600000.0,117000000.0,16.0,117000000.0,117000000.0,0.0,117000000.0,117000000.0,117000000.0,117000000.0,0.0,117000000.0,117000000.0,1,0,0,0,64,64,0.017091878,0.017091878,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,34.0,0.0,34.0,34.0,117000000.0,0.0,117000000.0,117000000.0,DoS slowloris
172.16.0.1-192.168.10.50-54212-80-6,172.16.0.1,54212,192.168.10.50,80,6,5/7/2017 9:54,117014642,2,2,16,0.0,8,8,8.0,0.0,0,0,0.0,0.0,0.136735025,0.034183756,39000000.0,67600000.0,117000000.0,5.0,117000000.0,117000000.0,0.0,117000000.0,117000000.0,117000000.0,117000000.0,0.0,117000000.0,117000000.0,1,0,0,0,64,64,0.017091878,0.017091878,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,23.0,0.0,23.0,23.0,117000000.0,0.0,117000000.0,117000000.0,DoS slowloris
172.16.0.1-192.168.10.50-54220-80-6,172.16.0.1,54220,192.168.10.50,80,6,5/7/2017 9:54,117014591,2,2,16,0.0,8,8,8.0,0.0,0,0,0.0,0.0,0.136735085,0.034183771,39000000.0,67600000.0,117000000.0,4.0,117000000.0,117000000.0,0.0,117000000.0,117000000.0,117000000.0,117000000.0,0.0,117000000.0,117000000.0,1,0,0,0,64,64,0.017091886,0.017091886,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,4.0,0.0,4.0,4.0,117000000.0,0.0,117000000.0,117000000.0,DoS slowloris
172.16.0.1-192.168.10.50-54226-80-6,172.16.0.1,54226,192.168.10.50,80,6,5/7/2017 9:54,117014628,2,2,16,0.0,8,8,8.0,0.0,0,0,0.0,0.0,0.136735041,0.03418376,39000000.0,67600000.0,117000000.0,70.0,117000000.0,117000000.0,0.0,117000000.0,117000000.0,117000000.0,117000000.0,0.0,117000000.0,117000000.0,1,0,0,0,64,64,0.01709188,0.01709188,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,87.0,0.0,87.0,87.0,117000000.0,0.0,117000000.0,117000000.0,DoS slowloris
172.16.0.1-192.168.10.50-54232-80-6,172.16.0.1,54232,192.168.10.50,80,6,5/7/2017 9:54,117014612,2,2,16,0.0,8,8,8.0,0.0,0,0,0.0,0.0,0.13673506,0.034183765,39000000.0,67600000.0,117000000.0,24.0,117000000.0,117000000.0,0.0,117000000.0,117000000.0,117000000.0,117000000.0,0.0,117000000.0,117000000.0,1,0,0,0,64,64,0.017091883,0.017091883,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,71.0,0.0,71.0,71.0,117000000.0,0.0,117000000.0,117000000.0,DoS slowloris
172.16.0.1-192.168.10.50-54268-80-6,172.16.0.1,54268,192.168.10.50,80,6,5/7/2017 9:54,117014540,2,2,16,0.0,8,8,8.0,0.0,0,0,0.0,0.0,0.136735144,0.034183786,39000000.0,67600000.0,117000000.0,47.0,117000000.0,117000000.0,0.0,117000000.0,117000000.0,117000000.0,117000000.0,0.0,117000000.0,117000000.0,1,0,0,0,64,64,0.017091893,0.017091893,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,47.0,0.0,47.0,47.0,117000000.0,0.0,117000000.0,117000000.0,DoS slowloris
172.16.0.1-192.168.10.50-54280-80-6,172.16.0.1,54280,192.168.10.50,80,6,5/7/2017 9:54,117014587,2,2,16,0.0,8,8,8.0,0.0,0,0,0.0,0.0,0.136735089,0.034183772,39000000.0,67600000.0,117000000.0,44.0,117000000.0,117000000.0,0.0,117000000.0,117000000.0,117000000.0,117000000.0,0.0,117000000.0,117000000.0,1,0,0,0,64,64,0.017091886,0.017091886,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,44.0,0.0,44.0,44.0,117000000.0,0.0,117000000.0,117000000.0,DoS slowloris
172.16.0.1-192.168.10.50-54276-80-6,172.16.0.1,54276,192.168.10.50,80,6,5/7/2017 9:54,117014555,2,2,16,0.0,8,8,8.0,0.0,0,0,0.0,0.0,0.136735127,0.034183782,39000000.0,67600000.0,117000000.0,18.0,117000000.0,117000000.0,0.0,117000000.0,117000000.0,117000000.0,117000000.0,0.0,117000000.0,117000000.0,1,0,0,0,64,64,0.017091891,0.017091891,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,30.0,0.0,30.0,30.0,117000000.0,0.0,117000000.0,117000000.0,DoS slowloris
172.16.0.1-192.168.10.50-54288-80-6,172.16.0.1,54288,192.168.10.50,80,6,5/7/2017 9:54,117014582,2,2,16,0.0,8,8,8.0,0.0,0,0,0.0,0.0,0.136735095,0.034183774,39000000.0,67600000.0,117000000.0,44.0,117000000.0,117000000.0,0.0,117000000.0,117000000.0,117000000.0,117000000.0,0.0,117000000.0,117000000.0,1,0,0,0,64,64,0.017091887,0.017091887,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,44.0,0.0,44.0,44.0,117000000.0,0.0,117000000.0,117000000.0,DoS slowloris
172.16.0.1-192.168.10.50-54298-80-6,172.16.0.1,54298,192.168.10.50,80,6,5/7/2017 9:54,117014606,2,2,16,0.0,8,8,8.0,0.0,0,0,0.0,0.0,0.136735067,0.034183767,39000000.0,67600000.0,117000000.0,68.0,117000000.0,117000000.0,0.0,117000000.0,117000000.0,117000000.0,117000000.0,0.0,117000000.0,117000000.0,1,0,0,0,64,64,0.017091883,0.017091883,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,68.0,0.0,68.0,68.0,117000000.0,0.0,117000000.0,117000000.0,DoS slowloris
172.16.0.1-192.168.10.50-54308-80-6,172.16.0.1,54308,192.168.10.50,80,6,5/7/2017 9:54,117014532,2,2,16,0.0,8,8,8.0,0.0,0,0,0.0,0.0,0.136735154,0.034183788,39000000.0,67600000.0,117000000.0,27.0,117000000.0,117000000.0,0.0,117000000.0,117000000.0,117000000.0,117000000.0,0.0,117000000.0,117000000.0,1,0,0,0,64,64,0.017091894,0.017091894,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,27.0,0.0,27.0,27.0,117000000.0,0.0,117000000.0,117000000.0,DoS slowloris
172.16.0.1-192.168.10.50-54316-80-6,172.16.0.1,54316,192.168.10.50,80,6,5/7/2017 9:54,117014597,2,2,16,0.0,8,8,8.0,0.0,0,0,0.0,0.0,0.136735078,0.034183769,39000000.0,67600000.0,117000000.0,54.0,117000000.0,117000000.0,0.0,117000000.0,117000000.0,117000000.0,117000000.0,0.0,117000000.0,117000000.0,1,0,0,0,64,64,0.017091885,0.017091885,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,54.0,0.0,54.0,54.0,117000000.0,0.0,117000000.0,117000000.0,DoS slowloris
172.16.0.1-192.168.10.50-54324-80-6,172.16.0.1,54324,192.168.10.50,80,6,5/7/2017 9:54,117014545,2,2,16,0.0,8,8,8.0,0.0,0,0,0.0,0.0,0.136735138,0.034183785,39000000.0,67600000.0,117000000.0,49.0,117000000.0,117000000.0,0.0,117000000.0,117000000.0,117000000.0,117000000.0,0.0,117000000.0,117000000.0,1,0,0,0,64,64,0.017091892,0.017091892,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,49.0,0.0,49.0,49.0,117000000.0,0.0,117000000.0,117000000.0,DoS slowloris
172.16.0.1-192.168.10.50-54350-80-6,172.16.0.1,54350,192.168.10.50,80,6,5/7/2017 9:54,117014031,2,2,16,0.0,8,8,8.0,0.0,0,0,0.0,0.0,0.136735739,0.034183935,39000000.0,67600000.0,117000000.0,48.0,117000000.0,117000000.0,0.0,117000000.0,117000000.0,117000000.0,117000000.0,0.0,117000000.0,117000000.0,1,0,0,0,64,64,0.017091967,0.017091967,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,48.0,0.0,48.0,48.0,117000000.0,0.0,117000000.0,117000000.0,DoS slowloris
172.16.0.1-192.168.10.50-54362-80-6,172.16.0.1,54362,192.168.10.50,80,6,5/7/2017 9:54,117014093,2,2,16,0.0,8,8,8.0,0.0,0,0,0.0,0.0,0.136735667,0.034183917,39000000.0,67600000.0,117000000.0,94.0,117000000.0,117000000.0,0.0,117000000.0,117000000.0,117000000.0,117000000.0,0.0,117000000.0,117000000.0,1,0,0,0,64,64,0.017091958,0.017091958,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,111.0,0.0,111.0,111.0,117000000.0,0.0,117000000.0,117000000.0,DoS slowloris
172.16.0.1-192.168.10.50-54376-80-6,172.16.0.1,54376,192.168.10.50,80,6,5/7/2017 9:54,117014039,2,2,16,0.0,8,8,8.0,0.0,0,0,0.0,0.0,0.13673573,0.034183932,39000000.0,67600000.0,117000000.0,34.0,117000000.0,117000000.0,0.0,117000000.0,117000000.0,117000000.0,117000000.0,0.0,117000000.0,117000000.0,1,0,0,0,64,64,0.017091966,0.017091966,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,44.0,0.0,44.0,44.0,117000000.0,0.0,117000000.0,117000000.0,DoS slowloris
172.16.0.1-192.168.10.50-54384-80-6,172.16.0.1,54384,192.168.10.50,80,6,5/7/2017 9:54,117014060,2,2,16,0.0,8,8,8.0,0.0,0,0,0.0,0.0,0.136735705,0.034183926,39000000.0,67600000.0,117000000.0,50.0,117000000.0,117000000.0,0.0,117000000.0,117000000.0,117000000.0,117000000.0,0.0,117000000.0,117000000.0,1,0,0,0,64,64,0.017091963,0.017091963,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,113.0,0.0,113.0,113.0,117000000.0,0.0,117000000.0,117000000.0,DoS slowloris
172.16.0.1-192.168.10.50-54392-80-6,172.16.0.1,54392,192.168.10.50,80,6,5/7/2017 9:54,117014094,2,2,16,0.0,8,8,8.0,0.0,0,0,0.0,0.0,0.136735665,0.034183916,39000000.0,67600000.0,117000000.0,64.0,117000000.0,117000000.0,0.0,117000000.0,117000000.0,117000000.0,117000000.0,0.0,117000000.0,117000000.0,1,0,0,0,64,64,0.017091958,0.017091958,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,64.0,0.0,64.0,64.0,117000000.0,0.0,117000000.0,117000000.0,DoS slowloris
172.16.0.1-192.168.10.50-54400-80-6,172.16.0.1,54400,192.168.10.50,80,6,5/7/2017 9:54,117014076,2,2,16,0.0,8,8,8.0,0.0,0,0,0.0,0.0,0.136735686,0.034183922,39000000.0,67600000.0,117000000.0,21.0,117000000.0,117000000.0,0.0,117000000.0,117000000.0,117000000.0,117000000.0,0.0,117000000.0,117000000.0,1,0,0,0,64,64,0.017091961,0.017091961,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,64.0,0.0,64.0,64.0,117000000.0,0.0,117000000.0,117000000.0,DoS slowloris
172.16.0.1-192.168.10.50-56274-80-6,172.16.0.1,56274,192.168.10.50,80,6,5/7/2017 9:54,3002382,3,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.99920663,1501191.0,711253.2554,2004123.0,998259.0,3002382.0,1501191.0,711253.2554,2004123.0,998259.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,120,0,0.99920663,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS slowloris
172.16.0.1-192.168.10.50-56280-80-6,172.16.0.1,56280,192.168.10.50,80,6,5/7/2017 9:54,103720124,15,3,2541,6.0,231,0,169.4,105.7374106,6,0,2.0,3.464101615,24.55646891,0.17354395,6101183.765,12900000.0,51400000.0,109.0,104000000.0,7408572.5,13900000.0,51400000.0,416.0,103000000.0,51400000.0,28000000.0,71200000.0,31600000.0,0,0,0,0,496,100,0.144619958,0.028923992,0,231,134.0526316,116.8034787,13643.05263,0,0,0,1,0,0,0,0,0,141.5,169.4,2.0,496,0,0,0,0,0,0,15,2541,3,6,29200,0,11,32,3704812.5,5238308.553,7408856.0,769.0,19300000.0,18800000.0,51400000.0,5900700.0,DoS slowloris
172.16.0.1-192.168.10.50-56278-80-6,172.16.0.1,56278,192.168.10.50,80,6,5/7/2017 9:54,105667006,16,3,2541,6.0,231,0,158.8125,110.5828309,6,0,2.0,3.464101615,24.10402354,0.179810148,5870389.222,12500000.0,51300000.0,19.0,106000000.0,7044461.533,13500000.0,51300000.0,19.0,103000000.0,51300000.0,28200000.0,71300000.0,31400000.0,0,0,0,0,536,100,0.151419072,0.028391076,0,231,127.35,117.5733925,13823.50263,0,0,0,1,0,0,0,0,0,134.0526316,158.8125,2.0,536,0,0,0,0,0,0,16,2541,3,6,29200,0,11,32,4706347.5,6654742.431,9411961.0,734.0,19300000.0,18800000.0,51300000.0,5704783.0,DoS slowloris
172.16.0.1-192.168.10.50-56276-80-6,172.16.0.1,56276,192.168.10.50,80,6,5/7/2017 9:54,102724060,14,3,2541,6.0,231,0,181.5,98.36333745,6,0,2.0,3.464101615,24.79458074,0.165491901,6420253.75,13200000.0,51400000.0,49.0,103000000.0,7901842.385,14400000.0,51400000.0,49.0,103000000.0,51400000.0,28000000.0,71200000.0,31600000.0,0,0,0,0,456,100,0.136287448,0.029204453,0,231,141.5,115.4547276,13329.79412,0,0,0,1,0,0,0,0,0,149.8235294,181.5,2.0,456,0,0,0,0,0,0,14,2541,3,6,29200,0,11,32,3206672.5,4534124.952,6412783.0,562.0,19300000.0,18800000.0,51400000.0,5900922.0,DoS slowloris
172.16.0.1-192.168.10.50-56282-80-6,172.16.0.1,56282,192.168.10.50,80,6,5/7/2017 9:54,3002866,3,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.999045578,1501433.0,710742.7243,2004004.0,998862.0,3002866.0,1501433.0,710742.7243,2004004.0,998862.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,120,0,0.999045578,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS slowloris
172.16.0.1-192.168.10.50-56284-80-6,172.16.0.1,56284,192.168.10.50,80,6,5/7/2017 9:54,3001486,3,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.999504912,1500743.0,711756.7154,2004031.0,997455.0,3001486.0,1500743.0,711756.7154,2004031.0,997455.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,120,0,0.999504912,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS slowloris
