Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
192.168.10.16-199.59.149.200-46410-443-6,199.59.149.200,443,192.168.10.16,46410,6,5/7/2017 8:52,3,2,0,31,0.0,31,0,15.5,21.92031022,0,0,0.0,0.0,10300000.0,666666.6667,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,666666.6667,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,126,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.9-195.66.82.41-14083-443-6,192.168.10.9,14083,195.66.82.41,443,6,5/7/2017 8:51,77470531,24,26,3573,8724.0,678,0,148.875,231.6035429,1491,0,335.5384615,525.4648404,158.7313246,0.645406703,1581031.245,3530901.424,10000000.0,4.0,77500000.0,3368283.957,4642664.357,10100000.0,4.0,72400000.0,2897407.96,4592838.752,10100000.0,47.0,0,0,0,0,492,528,0.309795217,0.335611486,0,1491,241.1176471,415.4684415,172614.0259,0,0,0,1,0,0,0,0,1,245.94,148.875,335.5384615,492,0,0,0,0,0,0,24,3573,26,8724,8192,7838,23,20,375120.7143,705466.9032,1974969.0,108087.0,9972807.0,76439.52058,10000000.0,9799544.0,BENIGN
192.168.10.9-195.66.82.28-14148-443-6,192.168.10.9,14148,195.66.82.28,443,6,5/7/2017 8:51,75994788,17,15,886,4034.0,471,0,52.11764706,119.2502004,1729,0,268.9333333,572.3478546,64.74128199,0.421081509,2451444.774,4211031.306,10000000.0,2.0,76000000.0,4749674.25,4976285.074,10100000.0,2.0,71200000.0,5086321.214,5213704.755,10100000.0,236.0,0,0,0,0,352,308,0.223699552,0.197381957,0,1729,149.0909091,403.5469585,162850.1477,0,0,0,1,0,0,0,0,0,153.75,52.11764706,268.9333333,352,0,0,0,0,0,0,17,886,15,4034,8192,5163,16,20,200020.8571,241245.0751,747097.0,107916.0,9972774.714,75233.54773,10000000.0,9802446.0,BENIGN
192.168.10.9-195.66.82.41-14158-443-6,192.168.10.9,14158,195.66.82.41,443,6,5/7/2017 8:51,75822559,16,15,935,848.0,569,0,58.4375,146.1971129,639,0,56.53333333,163.0963198,23.51542896,0.408849298,2527418.633,4251327.368,10000000.0,1.0,75800000.0,5054837.267,4977779.823,10100000.0,1.0,71300000.0,5093349.571,5207599.681,10100000.0,56.0,0,0,0,0,332,308,0.211018992,0.197830305,0,639,55.71875,149.8647206,22459.43448,0,0,0,1,0,0,0,0,0,57.51612903,58.4375,56.53333333,332,0,0,0,0,0,0,16,935,15,848,8192,5218,15,20,214571.8571,273413.2041,834567.0,108044.0,9972146.429,74892.12145,10000000.0,9802492.0,BENIGN
192.168.10.9-195.66.82.41-14083-443-6,195.66.82.41,443,192.168.10.9,14083,6,5/7/2017 8:52,2,2,0,12,0.0,6,6,6.0,0.0,0,0,0.0,0.0,6000000.0,1000000.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,1000000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,7869,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.9-195.66.82.28-14148-443-6,195.66.82.28,443,192.168.10.9,14148,6,5/7/2017 8:52,3,2,0,12,0.0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,5194,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.9-195.66.82.41-14158-443-6,195.66.82.41,443,192.168.10.9,14158,6,5/7/2017 8:52,3,2,0,12,0.0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,5249,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.154.108.74-192.168.10.16-123-123-17,192.168.10.16,123,192.154.108.74,123,17,5/7/2017 8:50,67068811,2,2,96,96.0,48,48,48.0,0.0,48,48,48.0,0.0,2.862731531,0.05964024,22400000.0,38600000.0,66900000.0,68675.0,67000000.0,67000000.0,0.0,67000000.0,67000000.0,67000000.0,67000000.0,0.0,67000000.0,67000000.0,0,0,0,0,52,40,0.02982012,0.02982012,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,60.0,48.0,48.0,52,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,68675.0,0.0,68675.0,68675.0,66900000.0,0.0,66900000.0,66900000.0,BENIGN
192.168.10.3-192.168.10.5-135-49581-6,192.168.10.5,49581,192.168.10.3,135,6,5/7/2017 8:52,14999541,11,6,686,560.0,168,0,62.36363636,80.65143858,172,0,93.33333333,77.75517132,83.06920858,1.133368014,937471.3125,3737730.571,15000000.0,1.0,15000000.0,1499954.1,4727255.263,15000000.0,1.0,546.0,109.2,105.5424085,230.0,4.0,0,0,0,0,244,144,0.733355774,0.40001224,0,172,69.22222222,78.24287643,6121.947712,0,0,0,1,0,0,0,0,0,73.29411765,62.36363636,93.33333333,244,0,0,0,0,0,0,11,686,6,560,8192,2052,9,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.5-49666-49582-6,192.168.10.5,49582,192.168.10.3,49666,6,5/7/2017 8:52,14998596,11,6,968,912.0,248,0,88.0,116.4843337,328,0,152.0,147.8593927,125.3450656,1.133439423,937412.25,3736172.356,14900000.0,1.0,15000000.0,1499859.6,4725214.495,14900000.0,1.0,671.0,134.2,171.9075333,398.0,3.0,0,0,0,0,244,144,0.73340198,0.400037444,0,328,104.4444444,126.5958006,16026.49673,0,0,0,1,0,0,0,0,0,110.5882353,88.0,152.0,244,0,0,0,0,0,0,11,968,6,912,8192,2052,9,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.5-135-49581-6,192.168.10.5,49581,192.168.10.3,135,6,5/7/2017 8:52,49,1,3,6,18.0,6,6,6.0,0.0,6,6,6.0,0.0,489795.9184,81632.65306,16.33333333,26.55811238,47.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0,0,0,0,20,60,20408.16327,61224.4898,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,3,7.5,6.0,6.0,20,0,0,0,0,0,0,1,6,3,18,255,2052,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.5-49666-49582-6,192.168.10.5,49582,192.168.10.3,49666,6,5/7/2017 8:52,43,1,3,6,18.0,6,6,6.0,0.0,6,6,6.0,0.0,558139.5349,93023.25581,14.33333333,20.55075019,38.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.5,2.121320344,4.0,1.0,0,0,0,0,20,60,23255.81395,69767.44186,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,3,7.5,6.0,6.0,20,0,0,0,0,0,0,1,6,3,18,254,2052,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.9-23.50.75.27-14033-80-6,192.168.10.9,14033,23.50.75.27,80,6,5/7/2017 8:51,81814496,19,17,2228,8857.0,430,0,117.2631579,192.0222331,1768,0,521.0,795.0926047,135.489437,0.440019822,2337557.029,4085671.663,10000000.0,30.0,74600000.0,4142310.722,4854870.277,10000000.0,211.0,81800000.0,5111927.562,4791653.854,10000000.0,192.0,0,0,0,0,392,436,0.232232684,0.207787138,0,1768,299.5945946,585.3112875,342589.3033,0,0,0,1,0,0,0,0,0,307.9166667,117.2631579,521.0,392,0,0,0,0,0,0,19,2228,17,8857,8192,1080,18,20,647916.1429,1647824.175,4384828.0,23742.0,10000000.0,5319.640245,10000000.0,9995067.0,BENIGN
192.168.10.9-23.50.75.27-14033-80-6,192.168.10.9,14033,23.50.75.27,80,6,5/7/2017 8:52,96,2,0,12,0.0,6,6,6.0,0.0,0,0,0.0,0.0,125000.0,20833.33333,96.0,0.0,96.0,96.0,96.0,96.0,0.0,96.0,96.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,20833.33333,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.9-195.66.82.41-14108-443-6,192.168.10.9,14108,195.66.82.41,443,6,5/7/2017 8:51,77973342,24,29,4020,8415.0,595,0,167.5,238.5248141,1460,0,290.1724138,467.471242,159.4775815,0.679719487,1499487.346,3446737.389,10000000.0,3.0,78000000.0,3390145.304,4635233.413,10100000.0,3.0,72800000.0,2598463.964,4418061.542,10100000.0,4.0,0,0,0,0,492,588,0.307797503,0.371921983,0,1460,230.2777778,380.6407912,144887.4119,0,0,0,1,0,0,0,0,1,234.6226415,167.5,290.1724138,492,0,0,0,0,0,0,24,4020,29,8415,8192,8291,23,20,382612.125,776690.1086,2304822.0,107825.0,9364055.25,1721042.006,10000000.0,5108150.0,BENIGN
192.168.10.9-195.66.82.28-14148-443-6,195.66.82.28,443,192.168.10.9,14148,6,5/7/2017 8:52,999683,2,0,12,0.0,6,6,6.0,0.0,0,0,0.0,0.0,12.00380521,2.000634201,999683.0,0.0,999683.0,999683.0,999683.0,999683.0,0.0,999683.0,999683.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2.000634201,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,5194,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.9-195.66.82.41-14083-443-6,195.66.82.41,443,192.168.10.9,14083,6,5/7/2017 8:52,1000019,2,0,12,0.0,6,6,6.0,0.0,0,0,0.0,0.0,11.999772,1.999962001,1000019.0,0.0,1000019.0,1000019.0,1000019.0,1000019.0,0.0,1000019.0,1000019.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,1.999962001,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,7869,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.9-195.66.82.41-14158-443-6,195.66.82.41,443,192.168.10.9,14158,6,5/7/2017 8:52,999623,2,0,12,0.0,6,6,6.0,0.0,0,0,0.0,0.0,12.00452571,2.000754284,999623.0,0.0,999623.0,999623.0,999623.0,999623.0,0.0,999623.0,999623.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2.000754284,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,5249,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.9-195.66.82.41-14108-443-6,195.66.82.41,443,192.168.10.9,14108,6,5/7/2017 8:52,17,2,0,12,0.0,6,6,6.0,0.0,0,0,0.0,0.0,705882.3529,117647.0588,17.0,0.0,17.0,17.0,17.0,17.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,117647.0588,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,8322,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.19-91.189.89.199-123-123-17,192.168.10.19,123,91.189.89.199,123,17,5/7/2017 8:50,93939,1,1,48,48.0,48,48,48.0,0.0,48,48,48.0,0.0,1021.939769,21.29041186,93939.0,0.0,93939.0,93939.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,10.64520593,10.64520593,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,20,0,0,0,0,0,0,1,48,1,48,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.16-123-123-17,192.168.10.16,123,192.168.10.3,123,17,5/7/2017 8:50,67000163,4,4,192,192.0,48,48,48.0,0.0,48,48,48.0,0.0,5.73132934,0.119402695,9571451.857,25300000.0,67000000.0,2.0,67000000.0,22300000.0,38700000.0,67000000.0,2.0,67000000.0,22300000.0,38700000.0,67000000.0,47.0,0,0,0,0,80,80,0.059701347,0.059701347,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,54.0,48.0,48.0,80,0,0,0,0,0,0,4,192,4,192,-1,-1,3,20,207.0,0.0,207.0,207.0,67000000.0,0.0,67000000.0,67000000.0,BENIGN
192.168.10.8-23.65.11.27-49388-80-6,192.168.10.8,49388,23.65.11.27,80,6,5/7/2017 8:52,7403544,5,4,331,1786.0,313,0,66.2,137.9898547,1774,0,446.5,885.0045198,285.944137,1.215634026,925443.0,2585974.762,7325259.0,10.0,7403534.0,1850883.5,3649630.242,7325259.0,21.0,7364881.0,2454960.333,4217880.704,7325300.0,783.0,0,0,0,0,112,92,0.675352237,0.540281789,0,1774,211.7,557.4800545,310784.0111,0,0,0,1,0,0,0,0,0,235.2222222,66.2,446.5,112,0,0,0,0,0,0,5,331,4,1786,8192,946,4,20,78275.0,0.0,78275.0,78275.0,7325259.0,0.0,7325259.0,7325259.0,BENIGN
192.168.10.255-192.168.10.12-137-137-17,192.168.10.12,137,192.168.10.255,137,17,5/7/2017 8:47,19,12,0,600,0.0,50,50,50.0,0.0,0,0,0.0,0.0,31600000.0,631578.9474,1.727272727,2.101947149,8.0,1.0,19.0,1.727272727,2.101947149,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,240,0,631578.9474,0.0,50,50,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0,54.16666667,50.0,0.0,240,0,0,0,0,0,0,12,600,0,0,-1,-1,11,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.255-192.168.10.12-138-138-17,192.168.10.12,138,192.168.10.255,138,17,5/7/2017 8:48,23,12,0,2796,0.0,233,233,233.0,0.0,0,0,0.0,0.0,122000000.0,521739.1304,2.090909091,2.022599587,8.0,1.0,23.0,2.090909091,2.022599587,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,240,0,521739.1304,0.0,233,233,233.0,0.0,0.0,0,0,0,0,0,0,0,0,0,252.4166667,233.0,0.0,240,0,0,0,0,0,0,12,2796,0,0,-1,-1,11,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.12-192.168.10.50-137-137-17,192.168.10.50,137,192.168.10.12,137,17,5/7/2017 8:47,2,2,0,124,0.0,62,62,62.0,0.0,0,0,0.0,0.0,62000000.0,1000000.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,1000000.0,0.0,62,62,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0,93.0,62.0,0.0,40,0,0,0,0,0,0,2,124,0,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.9-195.66.82.41-14108-443-6,195.66.82.41,443,192.168.10.9,14108,6,5/7/2017 8:52,1000035,2,0,12,0.0,6,6,6.0,0.0,0,0,0.0,0.0,11.99958001,1.999930002,1000035.0,0.0,1000035.0,1000035.0,1000035.0,1000035.0,0.0,1000035.0,1000035.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,1.999930002,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,8322,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.19-91.189.89.198-123-123-17,192.168.10.19,123,91.189.89.198,123,17,5/7/2017 8:49,96917,1,1,48,48.0,48,48,48.0,0.0,48,48,48.0,0.0,990.5382957,20.63621449,96917.0,0.0,96917.0,96917.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,10.31810725,10.31810725,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,20,0,0,0,0,0,0,1,48,1,48,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.5-23.50.75.27-49366-80-6,192.168.10.5,49366,23.50.75.27,80,6,5/7/2017 8:51,83461358,13,12,920,3560.0,430,0,70.76923077,159.4397242,1774,0,296.6666667,690.0652582,53.67753542,0.299539818,3477556.583,4736377.491,10000000.0,26.0,79900000.0,6657611.417,4904432.192,10000000.0,700.0,83400000.0,7585257.909,4208417.693,10000000.0,764.0,0,0,0,0,272,336,0.155760705,0.143779113,0,1774,172.3076923,485.4872002,235697.8215,0,0,0,1,0,0,0,0,0,179.2,70.76923077,296.6666667,272,0,0,0,0,0,0,13,920,12,3560,8192,980,12,20,26930.875,8858.892972,48769.0,23036.0,9959486.25,117393.8942,10000000.0,9669178.0,BENIGN
192.168.10.5-23.50.75.27-49366-80-6,192.168.10.5,49366,23.50.75.27,80,6,5/7/2017 8:52,129,2,0,12,0.0,6,6,6.0,0.0,0,0,0.0,0.0,93023.25581,15503.87597,129.0,0.0,129.0,129.0,129.0,129.0,0.0,129.0,129.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,15503.87597,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.16-104.131.53.252-123-123-17,192.168.10.16,123,104.131.53.252,123,17,5/7/2017 8:50,67023896,2,2,96,96.0,48,48,48.0,0.0,48,48,48.0,0.0,2.864649945,0.059680207,22300000.0,38700000.0,67000000.0,23940.0,67000000.0,67000000.0,0.0,67000000.0,67000000.0,67000000.0,67000000.0,0.0,67000000.0,67000000.0,0,0,0,0,40,52,0.029840104,0.029840104,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,60.0,48.0,48.0,40,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,23968.0,0.0,23968.0,23968.0,67000000.0,0.0,67000000.0,67000000.0,BENIGN
192.168.10.16-45.79.109.111-123-123-17,192.168.10.16,123,45.79.109.111,123,17,5/7/2017 8:50,68084244,2,2,96,96.0,48,48,48.0,0.0,48,48,48.0,0.0,2.820035719,0.058750744,22700000.0,39200000.0,67900000.0,84257.0,68000000.0,68000000.0,0.0,68000000.0,68000000.0,68000000.0,68000000.0,0.0,68000000.0,68000000.0,0,0,0,0,40,40,0.029375372,0.029375372,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,60.0,48.0,48.0,40,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,84257.0,0.0,84257.0,84257.0,67900000.0,0.0,67900000.0,67900000.0,BENIGN
192.168.10.1-192.168.10.3-53-60600-17,192.168.10.3,60600,192.168.10.1,53,17,5/7/2017 8:43,463,1,1,51,136.0,51,51,51.0,0.0,136,136,136.0,0.0,403887.689,4319.654428,463.0,0.0,463.0,463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,2159.827214,2159.827214,51,136,79.33333333,49.07477288,2408.333333,0,0,0,0,0,0,0,0,1,119.0,51.0,136.0,32,0,0,0,0,0,0,1,51,1,136,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.14-23.194.182.93-49620-80-6,192.168.10.14,49620,23.194.182.93,80,6,5/7/2017 8:52,47919,5,6,1594,214.0,1242,0,318.8,537.156588,196,0,35.66666667,78.60195078,37730.33661,229.5540391,4791.9,9900.63297,23845.0,1.0,47327.0,11831.75,13590.63858,23873.0,48.0,24074.0,4814.8,10423.34295,23459.0,1.0,0,0,0,0,124,144,104.342745,125.2112941,0,1242,150.6666667,360.3577347,129857.697,0,0,0,1,0,0,0,0,1,164.3636364,318.8,35.66666667,124,0,0,0,0,0,0,5,1594,6,214,8192,1024,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.14-23.194.182.93-49620-80-6,192.168.10.14,49620,23.194.182.93,80,6,5/7/2017 8:52,3,2,0,12,0.0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,255,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.14-23.194.182.93-49622-80-6,192.168.10.14,49622,23.194.182.93,80,6,5/7/2017 8:52,48417,6,5,1814,208.0,1456,0,302.3333333,581.5997478,196,0,41.6,86.36434449,41762.19097,227.1929281,4841.7,9627.116426,23514.0,27.0,48417.0,9683.4,12337.99057,23599.0,27.0,24821.0,6205.25,11089.90281,22839.0,495.0,0,0,0,0,144,124,123.9234153,103.2695128,0,1456,168.5,419.6865714,176136.8182,0,0,0,1,0,0,0,0,0,183.8181818,302.3333333,41.6,144,0,0,0,0,0,0,6,1814,5,208,8192,1037,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.14-23.194.182.93-49623-80-6,192.168.10.14,49623,23.194.182.93,80,6,5/7/2017 8:52,48267,6,6,1600,214.0,1242,0,266.6666667,497.128823,196,0,35.66666667,78.60195078,37582.61338,248.6170676,4387.909091,9340.386913,24231.0,1.0,48264.0,9652.8,12474.82628,24285.0,33.0,24036.0,4807.2,9843.436377,22397.0,2.0,0,0,0,0,144,144,124.3085338,124.3085338,0,1242,139.5384615,347.3414783,120646.1026,0,0,0,1,0,0,0,0,1,151.1666667,266.6666667,35.66666667,144,0,0,0,0,0,0,6,1600,6,214,8192,1024,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.14-23.194.182.93-49624-80-6,192.168.10.14,49624,23.194.182.93,80,6,5/7/2017 8:52,47630,5,7,1864,220.0,1512,0,372.8,654.0253818,196,0,31.42857143,72.62427772,43753.93659,251.9420533,4330.0,9139.515873,23580.0,1.0,45781.0,11445.25,13130.03055,23614.0,2.0,24050.0,4008.333333,8927.287711,22194.0,1.0,0,0,0,0,124,164,104.9758556,146.9661978,0,1512,160.3076923,419.3620919,175864.5641,0,0,0,1,0,0,0,0,1,173.6666667,372.8,31.42857143,124,0,0,0,0,0,0,5,1864,7,220,8192,1038,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.14-23.194.182.93-49624-80-6,192.168.10.14,49624,23.194.182.93,80,6,5/7/2017 8:52,1,2,0,12,0.0,6,6,6.0,0.0,0,0,0.0,0.0,12000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,255,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.14-23.194.182.93-49625-80-6,192.168.10.14,49625,23.194.182.93,80,6,5/7/2017 8:52,47668,4,5,1596,214.0,1244,0,399.0,586.0841805,196,0,42.8,85.68080298,37970.96585,188.8059075,5958.5,10918.89599,23757.0,1.0,23679.0,7893.0,13574.08516,23567.0,47.0,24128.0,6032.0,11909.80988,23896.0,1.0,0,0,0,0,92,112,83.91373668,104.8921708,0,1244,181.0,391.3228278,153133.5556,0,0,0,1,0,0,0,0,1,201.1111111,399.0,42.8,92,0,0,0,0,0,0,4,1596,5,214,8192,1024,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.14-23.194.182.93-49625-80-6,192.168.10.14,49625,23.194.182.93,80,6,5/7/2017 8:52,42,2,0,12,0.0,6,6,6.0,0.0,0,0,0.0,0.0,285714.2857,47619.04762,42.0,0.0,42.0,42.0,42.0,42.0,0.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,47619.04762,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,255,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
